,Unnamed: 0,absoluteYardlineNumber,coverage_type,defender,defender_num,defendersInTheBox,defense,down,epa,gameClock,gameDate,gameId,gameTimeEastern,gsis_play_id,homeTeamAbbr,isDefensivePI,numberOfPassRushers,offense,offenseFormation,offensePlayResult,passResult,pass_breakup,pass_coverage,pass_pattern_basic,pass_pattern_by_player,pass_receiver_target,pbu,penaltyCodes,penaltyJerseyNumbers,personnelD,personnelO,playDescription,playId,playResult,playType,poss_team_fixed,possessionTeam,preSnapHomeScore,preSnapVisitorScore,press_players,quarter,receiver,receiver_num,route,route_name,targeted,typeDropback,visitorTeamAbbr,week,yardlineNumber,yardlineSide,yardsToGo
0,408.0,87.0,MAN,LA 22,22.0,5.0,LA,2.0,1.02807859740465,03:45:00,12/02/2018,2018120202.0,13:00:00,3049.0,DET,0.0,4.0,DET,EMPTY,12.0,C,,1,9; 2; 3; 9; 6,DET 82 9; DET 25 2(3); DET 87 3(5); DET 19 9y; DET 13 6(6),DET 25,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 2 TE, 2 WR",(3:45) (Shotgun) M.Stafford pass short middle to T.Riddick to LA 11 for 12 yards (J.Johnson; C.Littleton) [M.Brockers].,3049.0,12.0,play_type_pass,DET,DET,6.0,16.0,LA 22 > DET 82,3.0,DET 82,82.0,9,Go,0.0,TRADITIONAL,LA,13.0,23.0,LA,10.0
0,5044.0,57.0,MAN,BUF 24,24.0,7.0,BUF,1.0,-0.137985464365586,12:33:00,12/02/2018,2018120206.0,13:00:00,145.0,MIA,0.0,4.0,MIA,SHOTGUN,5.0,C,,1b,3; -; -; 9; 2,MIA 14 3(5); MIA 83 r; MIA 21 r; MIA 11 9s; MIA 10 2(1),MIA 14,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(12:33) (Shotgun) R.Tannehill pass short left to B.Butler to BUF 48 for 5 yards (L.Wallace).,145.0,5.0,play_type_pass,MIA,MIA,0.0,0.0,BUF 24 > MIA 11,1.0,MIA 11,11.0,9,Go,0.0,TRADITIONAL,BUF,13.0,47.0,MIA,10.0
1,638.0,83.0,MAN,LA 22,22.0,6.0,LA,3.0,-1.53173614023272,08:50:00,12/02/2018,2018120202.0,13:00:00,1202.0,DET,0.0,4.0,DET,SHOTGUN,0.0,I,,2M,9; 9; H4; 8; 9,DET 19 9o; DET 87 9s; DET 25 frh4(-1); DET 13 8(13); DET 12 9,DET 87,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR",(8:50) (Shotgun) M.Stafford pass incomplete short middle to L.Toilolo.,1202.0,0.0,play_type_pass,DET,DET,3.0,3.0,LA 21 > DET 12; LA 22 > DET 19,2.0,DET 19,19.0,9,Go,0.0,TRADITIONAL,LA,13.0,27.0,DET,8.0
0,639.0,81.0,MAN,DET 38,38.0,5.0,DET,2.0,-0.33220883817782504,00:58:00,12/02/2018,2018120202.0,13:00:00,1962.0,DET,0.0,5.0,LA,SHOTGUN,0.0,I,,1b,6; H5; 3; 3; 6,LA 81 76(9); LA 30 ch31(-5); LA 83 k1; LA 17 83(11); LA 12 6(12),,0.0,,,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR",(:58) (Shotgun) J.Goff pass incomplete short middle to R.Woods [J.Davis].,1962.0,0.0,play_type_pass,LA,LA,3.0,10.0,DET 38 > LA 12; DET 94 > LA 81,2.0,LA 12,12.0,6,Hitch/Curl,0.0,TRADITIONAL,LA,13.0,29.0,DET,10.0
1,639.0,81.0,MAN,DET 94,94.0,5.0,DET,2.0,-0.33220883817782504,00:58:00,12/02/2018,2018120202.0,13:00:00,1962.0,DET,0.0,5.0,LA,SHOTGUN,0.0,I,,1b,6; H5; 3; 3; 6,LA 81 76(9); LA 30 ch31(-5); LA 83 k1; LA 17 83(11); LA 12 6(12),,0.0,,,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR",(:58) (Shotgun) J.Goff pass incomplete short middle to R.Woods [J.Davis].,1962.0,0.0,play_type_pass,LA,LA,3.0,10.0,DET 38 > LA 12; DET 94 > LA 81,2.0,LA 81,81.0,6,Hitch/Curl,0.0,TRADITIONAL,LA,13.0,29.0,DET,10.0
0,640.0,95.0,MAN,LA 37,37.0,4.0,LA,3.0,1.02748808780799,10:28:00,12/02/2018,2018120202.0,13:00:00,2585.0,DET,0.0,4.0,DET,EMPTY,6.0,C,,2M,4; 4; 8; 9; 3,DET 82 4(5); DET 12 4(5); DET 19 8(10); DET 13 9o; DET 25 1,DET 25,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR",(10:28) (Shotgun) M.Stafford pass short right to T.Riddick pushed ob at LA 9 for 6 yards (S.Shields).,2585.0,6.0,play_type_pass,DET,DET,3.0,13.0,LA 37 > DET 13,3.0,DET 13,13.0,9,Go,0.0,TRADITIONAL,LA,13.0,15.0,LA,5.0
0,647.0,26.0,MAN,DET 23,23.0,4.0,DET,3.0,-1.37122490934443,10:02:00,12/02/2018,2018120202.0,13:00:00,3654.0,DET,0.0,3.0,LA,SHOTGUN,0.0,I,,1D,5; 3; 3; H2; 3,LA 12 5o(15); LA 17 63(13); LA 83 k1; LA 30 krh2(-5); LA 81 3(10),,0.0,,,"2 DL, 2 LB, 7 DB","1 RB, 1 TE, 3 WR",(10:02) (Shotgun) J.Goff pass incomplete short left to J.Reynolds [E.Ansah].,3654.0,0.0,play_type_pass,LA,LA,13.0,16.0,DET 23 > LA 12; DET 24 > LA 83,4.0,LA 12,12.0,5,Comeback,0.0,TRADITIONAL,LA,13.0,16.0,LA,10.0
0,648.0,61.0,MAN,DET 23,23.0,3.0,DET,3.0,1.90344844556384,15:00:00,12/02/2018,2018120202.0,13:00:00,3310.0,DET,0.0,4.0,LA,SHOTGUN,9.0,C,,1,4; H5; 3; 9; 3,LA 81 c4(11); LA 30 klh5(4); LA 83 3(10); LA 12 9; LA 17 21(7),LA 17,0.0,,,"2 DL, 2 LB, 7 DB","1 RB, 1 TE, 3 WR",(15:00) (Shotgun) J.Goff pass short right to R.Woods to DET 40 for 9 yards (T.Walker).,3310.0,9.0,play_type_pass,LA,LA,13.0,16.0,DET 23 > LA 12; DET 94,4.0,LA 12,12.0,9,Go,0.0,TRADITIONAL,LA,13.0,49.0,DET,7.0
1,2114.0,66.0,MAN,ATL 34,34.0,6.0,ATL,2.0,0.696370656544047,00:40:00,12/02/2018,2018120200.0,13:00:00,2192.0,ATL,0.0,5.0,BLT,SHOTGUN,10.0,C,,1,2; 3; H2; 6; 6,BLT 15 2(4); BLT 10 1; BLT 88 h2(-6); BLT 89 6o(6); BLT 83 26(4),BLT 15,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(:40) (Shotgun) L.Jackson pass short left to M.Crabtree to ATL 34 for 10 yards (R.Alford).,2192.0,10.0,play_type_pass,BAL,BAL,10.0,7.0,ATL 23 > BLT 15; ATL 34 > BLT 83,2.0,BLT 83,83.0,6,Hitch/Curl,0.0,TRADITIONAL,BAL,13.0,44.0,ATL,4.0
1,536.0,84.0,MAN,WAS 37,37.0,6.0,WAS,3.0,-1.09073590996023,04:56:00,12/03/2018,2018120300.0,20:15:00,3561.0,PHI,0.0,5.0,PHI,SHOTGUN,0.0,I,,1,9; X; H1; 9; 9,PHI 13 9z; PHI 86 xd(3); PHI 30 h1(-5); PHI 19 9o; PHI 17 9,,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(4:56) (Shotgun) C.Wentz pass incomplete short left.,3561.0,0.0,play_type_pass,PHI,PHI,25.0,13.0,WAS 24 > PHI 17; WAS 37 > PHI 19; WAS 39 > PHI 13,4.0,PHI 19,19.0,9,Go,0.0,TRADITIONAL,WAS,13.0,26.0,WAS,7.0
0,536.0,84.0,MAN,WAS 24,24.0,6.0,WAS,3.0,-1.09073590996023,04:56:00,12/03/2018,2018120300.0,20:15:00,3561.0,PHI,0.0,5.0,PHI,SHOTGUN,0.0,I,,1,9; X; H1; 9; 9,PHI 13 9z; PHI 86 xd(3); PHI 30 h1(-5); PHI 19 9o; PHI 17 9,,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(4:56) (Shotgun) C.Wentz pass incomplete short left.,3561.0,0.0,play_type_pass,PHI,PHI,25.0,13.0,WAS 24 > PHI 17; WAS 37 > PHI 19; WAS 39 > PHI 13,4.0,PHI 17,17.0,9,Go,0.0,TRADITIONAL,WAS,13.0,26.0,WAS,7.0
1,530.0,,MAN,WAS 37,37.0,6.0,WAS,3.0,-0.777979650943979,,12/03/2018,2018120300.0,20:15:00,1143.0,PHI,0.0,,PHI,SHOTGUN,7.0,C,,1b,4; -; 3; 9; 2,PHI 86 4(10); PHI 33 kr; PHI 80 3(9); PHI 19 9o; PHI 17 2(1),PHI 80,0.0,OPI,PHI 80,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR","(10:15) (Shotgun) C.Wentz pass short right to J.Matthews to WAS 36 for 7 yards (F.Moreau) [P.McPhee]. PENALTY on PHI-J.Matthews, Offensive Pass Interference, 10 yards, enforced at WAS 43 - No Play.",1143.0,-10.0,play_type_unknown,PHI,PHI,,,WAS 24 > PHI 17; WAS 37 > PHI 19,2.0,PHI 19,19.0,9,Go,0.0,,WAS,13.0,43.0,WAS,7.0
2,2109.0,76.0,MAN,BLT 29,29.0,6.0,BLT,1.0,0.589485636696244,05:39:00,12/02/2018,2018120200.0,13:00:00,1645.0,ATL,0.0,3.0,ATL,SHOTGUN,17.0,C,,1,X; 4; H7; 7; 9,ATL 17 xd(3); ATL 81 4(10); ATL 25 h76(1); ATL 14 7(11); ATL 12 9o,ATL 81,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(5:39) (Shotgun) M.Ryan pass short middle to A.Hooper to BLT 49 for 17 yards (C.Clark).,1645.0,17.0,play_type_pass,ATL,ATL,10.0,7.0,BLT 22 > ATL 17; BLT 25 > ATL 14; BLT 29 > ATL 12,2.0,ATL 12,12.0,9,Go,0.0,TRADITIONAL,BAL,13.0,34.0,ATL,20.0
0,2113.0,63.0,MAN,BLT 22,22.0,6.0,BLT,3.0,1.82655909409453,12:22:00,12/02/2018,2018120200.0,13:00:00,167.0,ATL,0.0,5.0,ATL,SHOTGUN,9.0,C,,1b,6; 4; 3; -; 6,ATL 18 6(5); ATL 12 4(8); ATL 81 1; ATL 26 kr; ATL 11 6o(9),ATL 11,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(12:22) (Shotgun) M.Ryan pass short right to J.Jones to BLT 38 for 9 yards (J.Smith). BLT-J.Smith was injured during the play.,167.0,9.0,play_type_pass,ATL,ATL,0.0,0.0,BLT 22 > ATL 11; BLT 24 > ATL 12,1.0,ATL 11,11.0,6,Hitch/Curl,1.0,TRADITIONAL,BAL,13.0,47.0,BAL,3.0
0,637.0,82.0,MAN,LA 22,22.0,6.0,LA,3.0,-1.19653024390386,01:55:00,12/02/2018,2018120202.0,13:00:00,1774.0,DET,0.0,5.0,DET,SHOTGUN,-10.0,S,,1,6; -; 3; 4; 4,DET 19 6(10); DET 25 kl; DET 87 c1; DET 13 4o(17); DET 12 4(10),,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR","(1:55) (Shotgun) M.Stafford sacked at DET 18 for -10 yards (C.Littleton). The Replay Official reviewed the runner was down by contact ruling, and the play was Upheld. The ruling on the field was confirmed.",1774.0,-10.0,play_type_sack,DET,DET,3.0,10.0,LA 22 > DET 19; LA 23 > DET 13,2.0,DET 19,19.0,6,Hitch/Curl,0.0,TRADITIONAL,LA,13.0,28.0,DET,7.0
0,638.0,83.0,MAN,LA 21,21.0,6.0,LA,3.0,-1.53173614023272,08:50:00,12/02/2018,2018120202.0,13:00:00,1202.0,DET,0.0,4.0,DET,SHOTGUN,0.0,I,,2M,9; 9; H4; 8; 9,DET 19 9o; DET 87 9s; DET 25 frh4(-1); DET 13 8(13); DET 12 9,DET 87,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR",(8:50) (Shotgun) M.Stafford pass incomplete short middle to L.Toilolo.,1202.0,0.0,play_type_pass,DET,DET,3.0,3.0,LA 21 > DET 12; LA 22 > DET 19,2.0,DET 12,12.0,9,Go,0.0,TRADITIONAL,LA,13.0,27.0,DET,8.0
1,2115.0,,MAN,BLT 29,29.0,5.0,BLT,2.0,1.76573494119429,,12/02/2018,2018120200.0,13:00:00,4095.0,ATL,1.0,,ATL,EMPTY,0.0,I,,1,X; 8; 3; 9; 9,ATL 11 xd(2); ATL 12 8(7); ATL 85 63(11); ATL 26 19(1); ATL 18 9s,ATL 12,0.0,DPI,BAL 24,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR","(4:30) (Shotgun) M.Ryan pass incomplete deep left to M.Sanu. PENALTY on BLT-B.Carr, Defensive Pass Interference, 23 yards, enforced at BLT 24 - No Play.",4095.0,23.0,play_type_unknown,ATL,ATL,,,BLT 28 > ATL 11; BLT 29 > ATL 18,4.0,ATL 18,18.0,9,Go,0.0,,BAL,13.0,24.0,BAL,20.0
1,2116.0,57.0,MAN,BLT 29,29.0,5.0,BLT,2.0,-0.656197663687995,02:36:00,12/02/2018,2018120200.0,13:00:00,1935.0,ATL,0.0,6.0,ATL,EMPTY,0.0,C,,0b,0; 6; 6; 6; 2,ATL 25 0(-2); ATL 12 296(8); ATL 85 6(10); ATL 81 6(4); ATL 11 2(5),ATL 25,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 2 TE, 2 WR",(2:36) (Shotgun) M.Ryan pass short left to I.Smith to BLT 47 for no gain (B.Carr).,1935.0,0.0,play_type_pass,ATL,ATL,10.0,7.0,BLT 22 > ATL 11; BLT 29 > ATL 12,2.0,ATL 12,12.0,6,Hitch/Curl,0.0,TRADITIONAL,BAL,13.0,47.0,BAL,8.0
1,2127.0,11.0,MAN,BLT 29,29.0,9.0,BLT,1.0,1.16816406498173,04:22:00,12/02/2018,2018120200.0,13:00:00,4128.0,ATL,0.0,7.0,ATL,SINGLEBACK,1.0,C,,RZb,X; 9; -; -; 6,ATL 11 xl(6); ATL 12 9s; ATL 26 fl; ATL 82 k; ATL 81 k6(1),ATL 81,0.0,,,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR","(4:22) M.Ryan pass short middle to A.Hooper for 1 yard, TOUCHDOWN [M.Judon].",4128.0,1.0,play_type_pass,ATL,ATL,10.0,26.0,BLT 22 > ATL 11; BLT 29 > ATL 12,4.0,ATL 12,12.0,9,Go,0.0,TRADITIONAL,BAL,13.0,1.0,BAL,1.0
0,1582.0,60.0,MAN,NYJ 21,21.0,5.0,NYJ,3.0,-1.63609499314772,08:36:00,12/02/2018,2018120211.0,16:05:00,1325.0,TEN,0.0,4.0,TEN,SHOTGUN,0.0,I,,2M,3; X; 9; H2; 4,TEN 17 3(4); TEN 19 xd(4); TEN 84 9y; TEN 33 h2(-6); TEN 81 c4(11),TEN 19,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR",(8:36) (Shotgun) M.Mariota pass incomplete short right to T.Sharpe.,1325.0,0.0,play_type_pass,TEN,TEN,0.0,13.0,NYJ 21 > TEN 84; NYJ 22 > TEN 19; NYJ 30 > TEN 81,2.0,TEN 84,84.0,9,Go,0.0,TRADITIONAL,NYJ,13.0,50.0,,7.0
0,579.0,82.0,MAN,WAS 24,24.0,7.0,WAS,3.0,-1.10208734188311,11:50:00,12/03/2018,2018120300.0,20:15:00,3162.0,PHI,0.0,6.0,PHI,SINGLEBACK,0.0,I,,1b,X; -; -; X; 6,PHI 13 xd(1); PHI 88 k; PHI 33 flkl; PHI 19 x6(3); PHI 17 26(3),PHI 13,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(11:50) C.Wentz pass incomplete short right to N.Agholor.,3162.0,0.0,play_type_pass,PHI,PHI,22.0,13.0,WAS 24 > PHI 17; WAS 37 > PHI 19; WAS 39 > PHI 13,4.0,PHI 17,17.0,6,Hitch/Curl,0.0,TRADITIONAL,WAS,13.0,28.0,WAS,3.0
2,735.0,58.0,MAN,WAS 37,37.0,5.0,WAS,1.0,0.595516224408469,11:25:00,12/03/2018,2018120300.0,20:15:00,2354.0,PHI,0.0,5.0,PHI,SHOTGUN,10.0,C,,1,8; 9; 3; 0; X,PHI 13 8(9); PHI 19 9o; PHI 17 3i(11); PHI 33 0u(-6); PHI 86 xd(3),PHI 86,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(11:25) (Shotgun) C.Wentz pass short middle to Z.Ertz to WAS 38 for 10 yards (Z.Brown).,2354.0,10.0,play_type_pass,PHI,PHI,14.0,13.0,WAS 24 > PHI 17; WAS 31 > PHI 13; WAS 37 > PHI 19; WAS 53 > PHI 86,3.0,PHI 19,19.0,9,Go,0.0,TRADITIONAL,WAS,13.0,48.0,WAS,10.0
0,2117.0,35.0,MAN,BLT 22,22.0,6.0,BLT,1.0,0.0100809178892365,15:00:00,12/02/2018,2018120200.0,13:00:00,51.0,ATL,0.0,7.0,ATL,SHOTGUN,8.0,C,,0b,2; H5; 6; 3; 9,ATL 81 2(4); ATL 26 h31(-2); ATL 11 6(4); ATL 12 3(5); ATL 18 9,ATL 81,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(15:00) (Shotgun) M.Ryan pass short left to A.Hooper to ATL 33 for 8 yards (C.Clark).,51.0,8.0,play_type_pass,ATL,ATL,0.0,0.0,BLT 22 > ATL 11,1.0,ATL 11,11.0,6,Hitch/Curl,0.0,TRADITIONAL,BAL,13.0,25.0,ATL,10.0
1,2118.0,83.0,MAN,BLT 24,24.0,5.0,BLT,1.0,-0.255811228555878,10:21:00,12/02/2018,2018120200.0,13:00:00,265.0,ATL,0.0,5.0,ATL,EMPTY,0.0,I,,1b,9; 6; 9; 3; 4,ATL 12 9si; ATL 82 26(2); ATL 26 9y(0); ATL 81 3(4); ATL 11 4i(12),ATL 26,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 2 TE, 2 WR",(10:21) (Shotgun) M.Ryan pass incomplete deep left to T.Coleman.,265.0,0.0,play_type_pass,ATL,ATL,0.0,0.0,BLT 22 > ATL 11; BLT 24 > ATL 82; BLT 29 > ATL 12; BLT 40 > ATL 26,1.0,ATL 82,82.0,6,Hitch/Curl,0.0,TRADITIONAL,BAL,13.0,27.0,BAL,10.0
2,2118.0,83.0,MAN,BLT 29,29.0,5.0,BLT,1.0,-0.255811228555878,10:21:00,12/02/2018,2018120200.0,13:00:00,265.0,ATL,0.0,5.0,ATL,EMPTY,0.0,I,,1b,9; 6; 9; 3; 4,ATL 12 9si; ATL 82 26(2); ATL 26 9y(0); ATL 81 3(4); ATL 11 4i(12),ATL 26,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 2 TE, 2 WR",(10:21) (Shotgun) M.Ryan pass incomplete deep left to T.Coleman.,265.0,0.0,play_type_pass,ATL,ATL,0.0,0.0,BLT 22 > ATL 11; BLT 24 > ATL 82; BLT 29 > ATL 12; BLT 40 > ATL 26,1.0,ATL 12,12.0,9,Go,0.0,TRADITIONAL,BAL,13.0,27.0,BAL,10.0
3,2118.0,83.0,MAN,BLT 40,40.0,5.0,BLT,1.0,-0.255811228555878,10:21:00,12/02/2018,2018120200.0,13:00:00,265.0,ATL,0.0,5.0,ATL,EMPTY,0.0,I,,1b,9; 6; 9; 3; 4,ATL 12 9si; ATL 82 26(2); ATL 26 9y(0); ATL 81 3(4); ATL 11 4i(12),ATL 26,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 2 TE, 2 WR",(10:21) (Shotgun) M.Ryan pass incomplete deep left to T.Coleman.,265.0,0.0,play_type_pass,ATL,ATL,0.0,0.0,BLT 22 > ATL 11; BLT 24 > ATL 82; BLT 29 > ATL 12; BLT 40 > ATL 26,1.0,ATL 26,26.0,9,Go,1.0,TRADITIONAL,BAL,13.0,27.0,BAL,10.0
0,2119.0,41.0,MAN,ATL 21,21.0,7.0,ATL,1.0,1.0767078343040601,06:34:00,12/02/2018,2018120200.0,13:00:00,481.0,ATL,0.0,0.0,BLT,WILDCAT,18.0,C,,1,X; X; 8; X; 9,BLT 83 xl(5); BLT 03 frxj(-4); BLT 13 8so(10); BLT 89 xo(10); BLT 10 9,BLT 89,0.0,,,"4 DL, 2 LB, 5 DB","2 QB, 0 RB, 1 TE, 3 WR",(6:34) (Shotgun) L.Jackson pass deep left to M.Andrews to ATL 13 for 18 yards (D.Kazee).,481.0,18.0,play_type_pass,BAL,BAL,3.0,0.0,ATL 21 > BLT 10; ATL 23 > BLT 83,1.0,BLT 10,10.0,9,Go,0.0,TRADITIONAL,BAL,13.0,31.0,ATL,10.0
0,2120.0,75.0,MAN,ATL 34,34.0,6.0,ATL,3.0,-1.70562725510178,02:02:00,12/02/2018,2018120200.0,13:00:00,839.0,ATL,0.0,6.0,BLT,SHOTGUN,0.0,I,,1,X; 9; 3; H2; 5,BLT 13 xd(3); BLT 89 9o; BLT 83 3(3); BLT 88 ch2(-9); BLT 15 5(13),BLT 13,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(2:02) (Shotgun) L.Jackson pass incomplete short right to J.Brown.,839.0,0.0,play_type_pass,BAL,BAL,3.0,7.0,ATL 34 > BLT 15,1.0,BLT 15,15.0,5,Comeback,0.0,TRADITIONAL,BAL,13.0,35.0,BAL,4.0
2,2121.0,69.0,MAN,BLT 29,29.0,7.0,BLT,2.0,-0.9088760725296691,14:57:00,12/02/2018,2018120200.0,13:00:00,992.0,ATL,0.0,3.0,ATL,SHOTGUN,0.0,I,BLT 29,1,-; -; -; -; 9,ATL 18 r; ATL 12 r; ATL 25 fl; ATL 81 r; ATL 11 9y,ATL 11,1.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(14:57) (Shotgun) M.Ryan pass incomplete deep right to J.Jones (M.Humphrey).,992.0,0.0,play_type_pass,ATL,ATL,3.0,7.0,BLT 24 > ATL 18; BLT 25 > ATL 12; BLT 29 > ATL 11,2.0,ATL 11,11.0,9,Go,1.0,TRADITIONAL,BAL,13.0,41.0,ATL,10.0
0,2123.0,85.0,MAN,BLT 29,29.0,6.0,BLT,1.0,-8.148015327703341,07:24:00,12/02/2018,2018120200.0,13:00:00,3753.0,ATL,0.0,7.0,ATL,SHOTGUN,-13.0,S,,0b,3; 3; -; 4; 6,ATL 12 3(5); ATL 11 36(10); ATL 25 kr; ATL 81 4(9); ATL 18 6i(3),,0.0,,,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR","(7:24) (Shotgun) M.Ryan sacked at ATL 17 for -8 yards (P.Onwuasor). FUMBLES (P.Onwuasor) [P.Onwuasor], RECOVERED by BLT-T.Young at ATL 12. T.Young for 12 yards, TOUCHDOWN.",3753.0,-25.0,play_type_sack,ATL,ATL,10.0,19.0,BLT 29 > ATL 18,4.0,ATL 18,18.0,6,Hitch/Curl,0.0,TRADITIONAL,BAL,13.0,25.0,ATL,10.0
2,2124.0,85.0,MAN,BLT 29,29.0,6.0,BLT,1.0,0.64447804289669,07:16:00,12/02/2018,2018120200.0,13:00:00,3815.0,ATL,0.0,5.0,ATL,SHOTGUN,11.0,C,,2M,6; X; 4; H3; 3,ATL 18 6o(12); ATL 12 xd(2); ATL 11 4o(10); ATL 26 h3(-5); ATL 81 3(10),ATL 12,0.0,,,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR",(7:16) (Shotgun) M.Ryan pass short right to M.Sanu to ATL 36 for 11 yards (B.Carr).,3815.0,11.0,play_type_pass,ATL,ATL,10.0,26.0,BLT 22 > ATL 11; BLT 24 > ATL 12; BLT 29 > ATL 18,4.0,ATL 18,18.0,6,Hitch/Curl,0.0,TRADITIONAL,BAL,13.0,25.0,ATL,10.0
0,2125.0,,MAN,BLT 22,22.0,7.0,BLT,1.0,0.8474952355012009,,12/02/2018,2018120200.0,13:00:00,3883.0,ATL,0.0,,ATL,SHOTGUN,0.0,I,,1,9; X; H8; X; X,ATL 11 9o; ATL 12 xd(2); ATL 26 h8(-1); ATL 81 x6(4); ATL 18 x6(10),ATL 26,0.0,RPS,BAL 90,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR","(6:19) (Shotgun) M.Ryan pass incomplete short right to T.Coleman [Z.Smith]. PENALTY on BLT-Z.Smith, Roughing the Passer, 15 yards, enforced at ATL 31 - No Play.",3883.0,15.0,play_type_unknown,ATL,ATL,,,BLT 22 > ATL 11; BLT 24 > ATL 12; BLT 29 > ATL 18,4.0,ATL 11,11.0,9,Go,0.0,,BAL,13.0,31.0,ATL,15.0
0,5045.0,25.0,MAN,BUF 27,27.0,7.0,BUF,2.0,-1.62831431124647,05:39:00,12/02/2018,2018120206.0,13:00:00,558.0,MIA,0.0,5.0,MIA,I_FORM,-8.0,S,,1b,8; -; -; H4; 6,MIA 14 8(8); MIA 81 k; MIA 21 frkr; MIA 83 krh21(2); MIA 11 6i(15),,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 2 TE, 2 WR",(5:39) R.Tannehill sacked at MIA 7 for -8 yards (R.Bush).,558.0,-8.0,play_type_sack,MIA,MIA,7.0,0.0,BUF 27 > MIA 11; BUF 47 > MIA 14,1.0,MIA 11,11.0,6,Hitch/Curl,0.0,TRADITIONAL,BUF,13.0,15.0,MIA,8.0
0,5046.0,29.0,MAN,BUF 24,24.0,6.0,BUF,3.0,-1.51418591132877,02:05:00,12/02/2018,2018120206.0,13:00:00,830.0,MIA,0.0,4.0,MIA,SHOTGUN,0.0,I,,1d,6; 6; 3; H8; 6,MIA 86 6(13); MIA 11 6i(14); MIA 14 3(4); MIA 32 h8(2); MIA 10 26(1),MIA 32,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(2:05) (Shotgun) R.Tannehill pass incomplete deep right to K.Drake (J.Poyer) [K.Williams].,830.0,0.0,play_type_pass,MIA,MIA,7.0,0.0,BUF 24 > MIA 11; BUF 27 > MIA 10,1.0,MIA 11,11.0,6,Hitch/Curl,0.0,TRADITIONAL,BUF,13.0,19.0,MIA,4.0
1,1806.0,77.0,MAN,TEN 25,25.0,6.0,TEN,3.0,-1.35981072923877,04:10:00,12/02/2018,2018120211.0,16:05:00,3714.0,TEN,0.0,3.0,NYJ,SHOTGUN,0.0,I,TEN 24,1,7; X; 2; H4; 6,NYJ 81 7(16); NYJ 10 xd(4); NYJ 89 2(4); NYJ 20 krh4(1); NYJ 11 6o(7),NYJ 89,0.0,,,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR",(4:10) (Shotgun) J.McCown pass incomplete short middle to C.Herndon (K.Vaccaro).,3714.0,0.0,play_type_pass,NYJ,NYJ,19.0,22.0,TEN 21 > NYJ 10; TEN 25 > NYJ 11,4.0,NYJ 11,11.0,6,Hitch/Curl,0.0,TRADITIONAL,NYJ,13.0,33.0,NYJ,2.0
